label,score
joy,0.6770078539848328
neutral,0.5653683543205261
approval,0.6669513583183289
neutral,0.8940047025680542
admiration,0.9677785634994507
anger,0.5151273608207703
realization,0.3558160066604614
admiration,0.7202461361885071
optimism,0.9299710988998413
love,0.6384221315383911
excitement,0.4847123920917511
admiration,0.98869389295578
neutral,0.9667825698852539
neutral,0.8706186413764954
excitement,0.98496013879776
neutral,0.3251802921295166
admiration,0.9897041916847229
neutral,0.9713990688323975
curiosity,0.7764659523963928
admiration,0.9959437251091003
excitement,0.9531686902046204
neutral,0.9807965755462646
curiosity,0.6682392954826355
love,0.9835528135299683
admiration,0.9812654852867126
admiration,0.9089148640632629
curiosity,0.9644174575805664
admiration,0.990861177444458
amusement,0.9302806854248047
realization,0.986922562122345
gratitude,0.6977853775024414
admiration,0.9842982292175293
joy,0.5678097009658813
excitement,0.6856026649475098
excitement,0.5154811143875122
admiration,0.9655138254165649
gratitude,0.9570028781890869
curiosity,0.9830604195594788
curiosity,0.9917619228363037
approval,0.8564943671226501
curiosity,0.5310777425765991
gratitude,0.5955502390861511
amusement,0.615336000919342
gratitude,0.9944131970405579
gratitude,0.962179958820343
approval,0.7593867182731628
curiosity,0.9042474627494812
gratitude,0.6512197852134705
neutral,0.876725971698761
admiration,0.6296072006225586
approval,0.5010308623313904
gratitude,0.9570028781890869
neutral,0.6852967739105225
realization,0.5098664164543152
admiration,0.9842581748962402
approval,0.6853834986686707
joy,0.5345550179481506
curiosity,0.486428827047348
surprise,0.7807344794273376
excitement,0.6823303699493408
realization,0.9685229659080505
approval,0.994135856628418
excitement,0.9831136465072632
gratitude,0.9911205172538757
disapproval,0.9120664596557617
approval,0.7789341807365417
approval,0.8357130885124207
admiration,0.9221524596214294
approval,0.9190808534622192
admiration,0.9758496880531311
love,0.9649370908737183
caring,0.9749261736869812
neutral,0.9847797751426697
admiration,0.6923338174819946
approval,0.9004004597663879
love,0.9257194995880127
joy,0.966180145740509
admiration,0.6967637538909912
approval,0.884707510471344
excitement,0.48906248807907104
neutral,0.9256612658500671
curiosity,0.7634661793708801
admiration,0.9816101789474487
joy,0.4123602509498596
admiration,0.9934677481651306
approval,0.8564233183860779
surprise,0.9449107646942139
neutral,0.9330483078956604
realization,0.5391855835914612
admiration,0.5397348999977112
excitement,0.9850385785102844
joy,0.7834499478340149
curiosity,0.9807103276252747
excitement,0.9653244018554688
realization,0.8841692805290222
approval,0.713297963142395
gratitude,0.9932453036308289
amusement,0.6228616833686829
realization,0.9294199347496033
curiosity,0.38606852293014526
surprise,0.9930302500724792
admiration,0.5157949328422546
approval,0.8775949478149414
admiration,0.9014512896537781
relief,0.9900229573249817
surprise,0.9742687940597534
approval,0.9189701676368713
neutral,0.9821798801422119
neutral,0.7709289789199829
approval,0.9601107835769653
joy,0.5163722634315491
realization,0.6765424013137817
gratitude,0.9935184121131897
neutral,0.8911231160163879
neutral,0.9920273423194885
excitement,0.8440243601799011
optimism,0.987815260887146
optimism,0.7350325584411621
admiration,0.9929590225219727
admiration,0.6767605543136597
realization,0.7152351140975952
admiration,0.9739489555358887
curiosity,0.9377689957618713
realization,0.9110450148582458
neutral,0.376130074262619
joy,0.9167462587356567
approval,0.9899930357933044
neutral,0.9904847145080566
excitement,0.9287603497505188
admiration,0.7773927450180054
neutral,0.814997136592865
amusement,0.6201661229133606
neutral,0.9282532334327698
surprise,0.5440952777862549
neutral,0.8961424827575684
realization,0.5476908683776855
joy,0.4946132004261017
excitement,0.38145071268081665
admiration,0.9682258367538452
neutral,0.9505501389503479
neutral,0.9977903366088867
approval,0.9250166416168213
excitement,0.9904181361198425
curiosity,0.900700569152832
neutral,0.5536476373672485
admiration,0.990000307559967
curiosity,0.7707318067550659
neutral,0.3813719153404236
curiosity,0.5208112001419067
approval,0.5537296533584595
desire,0.7447445392608643
desire,0.5053867697715759
confusion,0.6789752840995789
love,0.8287978768348694
annoyance,0.3521283268928528
approval,0.9937412142753601
admiration,0.6029273867607117
admiration,0.7128697633743286
excitement,0.9036448001861572
joy,0.24000586569309235
approval,0.9762500524520874
disappointment,0.9109121561050415
amusement,0.4852401912212372
admiration,0.8483520150184631
neutral,0.8700588345527649
approval,0.4328242838382721
disapproval,0.7671446204185486
admiration,0.9911172389984131
admiration,0.9872350096702576
surprise,0.9919764399528503
neutral,0.9811945557594299
neutral,0.9915661811828613
neutral,0.9552747011184692
approval,0.8022782206535339
love,0.8590677976608276
admiration,0.8959295153617859
admiration,0.5560311079025269
curiosity,0.9837954044342041
joy,0.9800621867179871
admiration,0.9451587200164795
excitement,0.9484225511550903
fear,0.6684675812721252
approval,0.5996381044387817
admiration,0.7046941518783569
neutral,0.996968686580658
admiration,0.8971112370491028
neutral,0.9429457783699036
neutral,0.9804141521453857
neutral,0.7738035917282104
admiration,0.8319670557975769
admiration,0.9936144351959229
neutral,0.9981182813644409
approval,0.6793697476387024
neutral,0.5381001830101013
approval,0.7348771691322327
admiration,0.6228501200675964
admiration,0.9136322736740112
approval,0.4099699854850769
admiration,0.948214054107666
admiration,0.9806431531906128
neutral,0.9266635775566101
admiration,0.6040592789649963
neutral,0.9951775074005127
approval,0.9786337614059448
neutral,0.9809005856513977
amusement,0.757350504398346
approval,0.5258976221084595
curiosity,0.6973930597305298
joy,0.9516753554344177
admiration,0.4931228756904602
approval,0.9734628796577454
neutral,0.8939263820648193
admiration,0.9633011221885681
approval,0.9767071008682251
neutral,0.9612972736358643
surprise,0.29642704129219055
neutral,0.44633227586746216
joy,0.9479361176490784
admiration,0.9945937991142273
neutral,0.8926413655281067
admiration,0.9170646071434021
admiration,0.8853358030319214
love,0.9678781032562256
realization,0.9486744999885559
admiration,0.9583093523979187
love,0.9455178380012512
neutral,0.9941624999046326
admiration,0.960930585861206
excitement,0.4526064991950989
neutral,0.9483432173728943
approval,0.6669297814369202
neutral,0.6312546133995056
love,0.40941908955574036
realization,0.9760618209838867
gratitude,0.9700005054473877
admiration,0.9952438473701477
admiration,0.99524986743927
realization,0.9952375888824463
excitement,0.9304868578910828
neutral,0.9956415891647339
excitement,0.6394592523574829
surprise,0.900273859500885
neutral,0.9702825546264648
neutral,0.9656875133514404
surprise,0.8700259923934937
realization,0.9531258344650269
neutral,0.7049049735069275
admiration,0.4786776900291443
admiration,0.9865711331367493
approval,0.9114479422569275
neutral,0.7271389365196228
admiration,0.9582281708717346
neutral,0.7975907325744629
realization,0.49852147698402405
approval,0.517241895198822
joy,0.7355489730834961
admiration,0.9744420051574707
neutral,0.9603014588356018
admiration,0.9727254509925842
confusion,0.9542939066886902
neutral,0.904130220413208
joy,0.6614202857017517
excitement,0.735690176486969
neutral,0.6417315006256104
admiration,0.3682408332824707
admiration,0.7358595728874207
gratitude,0.8511686325073242
neutral,0.9972987771034241
gratitude,0.9863541722297668
gratitude,0.9896268844604492
neutral,0.8188316822052002
neutral,0.9857250452041626
desire,0.8657611012458801
joy,0.9295799732208252
neutral,0.9298726320266724
amusement,0.9720839262008667
love,0.8548201322555542
neutral,0.8288848400115967
amusement,0.9936891794204712
gratitude,0.955178439617157
excitement,0.8419507741928101
approval,0.897306501865387
neutral,0.961156964302063
admiration,0.9901708960533142
joy,0.5053005218505859
neutral,0.5666829347610474
admiration,0.9436814188957214
neutral,0.6453940272331238
approval,0.5984815955162048
realization,0.928790807723999
neutral,0.9599503874778748
sadness,0.6139277219772339
approval,0.9669638872146606
optimism,0.9565051794052124
neutral,0.9732877016067505
approval,0.8669565320014954
neutral,0.6129995584487915
neutral,0.5221198797225952
admiration,0.9922550916671753
excitement,0.5814661979675293
realization,0.5178415775299072
amusement,0.9915361404418945
neutral,0.5545499920845032
admiration,0.7160308361053467
joy,0.45502081513404846
approval,0.9913524389266968
confusion,0.8382563591003418
joy,0.7785300612449646
realization,0.606272280216217
admiration,0.9288995862007141
curiosity,0.9955254197120667
surprise,0.6408702731132507
excitement,0.8217104077339172
approval,0.7201989889144897
optimism,0.6893702149391174
joy,0.8879005312919617
approval,0.8131742477416992
surprise,0.7436226606369019
confusion,0.990223228931427
neutral,0.9956798553466797
joy,0.9562684893608093
neutral,0.9786414504051208
neutral,0.6472653746604919
neutral,0.7068188190460205
neutral,0.9270769953727722
realization,0.5914593935012817
approval,0.9827150702476501
curiosity,0.9349155426025391
caring,0.8572919964790344
curiosity,0.967492938041687
admiration,0.5314634442329407
neutral,0.8713012337684631
neutral,0.9699365496635437
desire,0.6140876412391663
admiration,0.8475915789604187
surprise,0.9393067955970764
approval,0.8537135124206543
excitement,0.9545558094978333
approval,0.8894537091255188
neutral,0.5760497450828552
admiration,0.9799240231513977
gratitude,0.9921785593032837
joy,0.7733631134033203
admiration,0.9471402168273926
neutral,0.9156462550163269
disapproval,0.3941754996776581
admiration,0.9835288524627686
admiration,0.47313907742500305
admiration,0.9926462173461914
admiration,0.9843044877052307
neutral,0.9812517166137695
neutral,0.9911776185035706
caring,0.5900319218635559
joy,0.8443105816841125
optimism,0.6818171143531799
amusement,0.47876062989234924
admiration,0.9871959686279297
neutral,0.6730245351791382
realization,0.6588273644447327
admiration,0.6893952488899231
admiration,0.9881305694580078
admiration,0.9828806519508362
surprise,0.6517744660377502
disappointment,0.39907270669937134
admiration,0.9890100359916687
neutral,0.964526355266571
neutral,0.579401433467865
admiration,0.9922096729278564
caring,0.8308796882629395
amusement,0.9796649217605591
neutral,0.9456391334533691
amusement,0.5514854788780212
excitement,0.5738807320594788
optimism,0.7816541194915771
neutral,0.9952930808067322
realization,0.9746794700622559
approval,0.7591719031333923
curiosity,0.5310685634613037
neutral,0.7843831777572632
admiration,0.9805263876914978
optimism,0.825066089630127
joy,0.7985886335372925
curiosity,0.8260753154754639
joy,0.8241136074066162
neutral,0.48496171832084656
curiosity,0.7799770832061768
admiration,0.5942417979240417
neutral,0.8509857058525085
confusion,0.5831263065338135
neutral,0.4400201737880707
realization,0.33999913930892944
admiration,0.7434813380241394
optimism,0.6673786044120789
neutral,0.9314786791801453
neutral,0.9436899423599243
amusement,0.9863487482070923
approval,0.7122082114219666
approval,0.6580150723457336
joy,0.9439252614974976
neutral,0.7582785487174988
neutral,0.9943863153457642
excitement,0.987481951713562
gratitude,0.7322942018508911
neutral,0.9874540567398071
joy,0.9578388333320618
neutral,0.9491821527481079
sadness,0.42120593786239624
admiration,0.97963547706604
excitement,0.9177401065826416
admiration,0.9642613530158997
excitement,0.7305402159690857
surprise,0.992633044719696
optimism,0.7296016216278076
disapproval,0.6236413717269897
excitement,0.9827225208282471
realization,0.42794400453567505
love,0.9672529697418213
approval,0.8559649586677551
excitement,0.7239231467247009
love,0.9807419776916504
optimism,0.8146909475326538
approval,0.5005770325660706
approval,0.4121635854244232
approval,0.820600152015686
neutral,0.9679363965988159
surprise,0.9366914629936218
excitement,0.9357773661613464
excitement,0.7779933214187622
joy,0.8919891715049744
realization,0.627312183380127
optimism,0.8146909475326538
approval,0.4775730073451996
amusement,0.980574369430542
excitement,0.4371647834777832
excitement,0.41887882351875305
neutral,0.4545816481113434
approval,0.7287953495979309
relief,0.6534765958786011
admiration,0.6010978817939758
admiration,0.9869570732116699
neutral,0.5217018723487854
admiration,0.9882649183273315
joy,0.7199913263320923
optimism,0.8659210801124573
realization,0.9964094758033752
amusement,0.9900755286216736
approval,0.3608728051185608
realization,0.5198114514350891
approval,0.6864617466926575
neutral,0.7341942191123962
approval,0.67147296667099
gratitude,0.5604034662246704
admiration,0.993877112865448
approval,0.6991889476776123
neutral,0.991675853729248
admiration,0.8234219551086426
neutral,0.8002974987030029
joy,0.3768978416919708
admiration,0.9847667813301086
neutral,0.8396843671798706
gratitude,0.9570028781890869
approval,0.48495998978614807
amusement,0.8020920753479004
joy,0.9325249195098877
excitement,0.4974212348461151
approval,0.6826093792915344
neutral,0.6776055693626404
approval,0.5239208936691284
approval,0.8944957256317139
approval,0.9448812007904053
neutral,0.977656900882721
neutral,0.6048393845558167
gratitude,0.7909531593322754
neutral,0.9822112917900085
confusion,0.9883009791374207
neutral,0.8191965818405151
admiration,0.3557979464530945
neutral,0.8860653042793274
neutral,0.8069211840629578
neutral,0.7471261620521545
neutral,0.5173534154891968
curiosity,0.9791431427001953
admiration,0.5366004705429077
approval,0.6465137600898743
approval,0.9457864165306091
excitement,0.9026280641555786
approval,0.6033895611763
approval,0.31733232736587524
admiration,0.9789776802062988
neutral,0.9969877600669861
approval,0.7700839042663574
approval,0.5668202638626099
neutral,0.967210054397583
approval,0.8523688912391663
neutral,0.9572928547859192
fear,0.5977193713188171
approval,0.7111377120018005
admiration,0.5693883895874023
admiration,0.975071907043457
admiration,0.9779611229896545
gratitude,0.7892205119132996
neutral,0.7994902729988098
approval,0.6666240096092224
approval,0.9201715588569641
approval,0.714597225189209
gratitude,0.9570028781890869
admiration,0.9746989607810974
approval,0.9364068508148193
admiration,0.6127711534500122
curiosity,0.925940990447998
neutral,0.7017342448234558
neutral,0.9877142906188965
approval,0.8528918027877808
optimism,0.4219096302986145
joy,0.9542994499206543
admiration,0.9896492958068848
admiration,0.9189623594284058
neutral,0.5482333898544312
neutral,0.9889301657676697
approval,0.47065338492393494
neutral,0.9759495854377747
curiosity,0.8992714285850525
excitement,0.9901066422462463
excitement,0.8115348815917969
neutral,0.9400469660758972
excitement,0.49962329864501953
approval,0.5834327936172485
excitement,0.662894070148468
love,0.9314846396446228
admiration,0.8519324064254761
approval,0.5425419807434082
neutral,0.976047694683075
neutral,0.9588035941123962
realization,0.33376747369766235
approval,0.9930354952812195
approval,0.9366905689239502
amusement,0.9520102739334106
admiration,0.9455597400665283
curiosity,0.995419979095459
gratitude,0.9149049520492554
approval,0.7729394435882568
neutral,0.9781230092048645
admiration,0.992982029914856
curiosity,0.9805946946144104
neutral,0.5429277420043945
neutral,0.9808109402656555
surprise,0.9780399799346924
approval,0.8145532011985779
admiration,0.9930607080459595
admiration,0.9936488270759583
neutral,0.6788877844810486
surprise,0.9682010412216187
surprise,0.862200140953064
amusement,0.9656167030334473
neutral,0.9469471573829651
surprise,0.8165196180343628
admiration,0.9907481074333191
neutral,0.9712868332862854
realization,0.9529839754104614
excitement,0.9798781871795654
neutral,0.9247331023216248
admiration,0.9684537649154663
approval,0.9218411445617676
neutral,0.9441909790039062
approval,0.859984278678894
neutral,0.6858139634132385
surprise,0.9225752949714661
excitement,0.4287703037261963
admiration,0.9894522428512573
neutral,0.9690367579460144
confusion,0.7838318943977356
surprise,0.43666985630989075
realization,0.9248666763305664
excitement,0.9564733505249023
admiration,0.9777531623840332
neutral,0.4429979920387268
approval,0.9640339612960815
admiration,0.9912524819374084
admiration,0.594792366027832
joy,0.39474251866340637
neutral,0.7783392667770386
admiration,0.6210808157920837
surprise,0.8498899340629578
admiration,0.9856707453727722
caring,0.5227782726287842
admiration,0.4753214120864868
neutral,0.9462177157402039
admiration,0.5950429439544678
admiration,0.8755217790603638
neutral,0.9833067059516907
realization,0.7974412441253662
admiration,0.9503164887428284
admiration,0.9940606951713562
neutral,0.8415621519088745
fear,0.5391000509262085
admiration,0.9940398931503296
neutral,0.8529806733131409
gratitude,0.8097140192985535
neutral,0.5967424511909485
disgust,0.9169088006019592
realization,0.36754611134529114
amusement,0.9755345582962036
admiration,0.9920108914375305
excitement,0.7760668992996216
gratitude,0.8897883892059326
admiration,0.6395089626312256
neutral,0.9914462566375732
excitement,0.9486832022666931
admiration,0.9882553815841675
neutral,0.9665554165840149
admiration,0.9702274799346924
admiration,0.9859165549278259
excitement,0.980865478515625
neutral,0.9212898015975952
gratitude,0.9363542795181274
neutral,0.7313424944877625
neutral,0.9025495648384094
surprise,0.9891641736030579
amusement,0.49300891160964966
admiration,0.9941184520721436
approval,0.8519967794418335
curiosity,0.9729553461074829
approval,0.4358462393283844
approval,0.9487007260322571
admiration,0.9510299563407898
joy,0.9801712036132812
admiration,0.9833433628082275
realization,0.47287172079086304
curiosity,0.7740416526794434
neutral,0.9962097406387329
realization,0.35499024391174316
excitement,0.590522050857544
optimism,0.9925138354301453
caring,0.7385457158088684
neutral,0.7013921737670898
gratitude,0.9902564287185669
admiration,0.9951972365379333
admiration,0.9847657680511475
admiration,0.856188178062439
admiration,0.9940778017044067
excitement,0.7058538198471069
neutral,0.9585786461830139
neutral,0.6663061380386353
realization,0.9082255363464355
neutral,0.7373261451721191
admiration,0.9573544859886169
neutral,0.8923945426940918
curiosity,0.5728378295898438
approval,0.5562600493431091
neutral,0.992324948310852
neutral,0.9897017478942871
admiration,0.9833794236183167
neutral,0.8863804340362549
neutral,0.9922020435333252
gratitude,0.9961940050125122
neutral,0.9929361939430237
neutral,0.9646443724632263
excitement,0.9758418798446655
optimism,0.9920701384544373
joy,0.979322612285614
neutral,0.9953292608261108
excitement,0.8706566691398621
realization,0.9138126373291016
neutral,0.43089619278907776
curiosity,0.9939028024673462
neutral,0.918043851852417
desire,0.9885566234588623
approval,0.9526971578598022
surprise,0.8859081268310547
admiration,0.9917755126953125
admiration,0.9931821227073669
approval,0.6694785356521606
approval,0.9061976075172424
approval,0.502596914768219
approval,0.9897941946983337
optimism,0.9720545411109924
realization,0.5685252547264099
neutral,0.9974900484085083
approval,0.5160861611366272
optimism,0.7270843982696533
amusement,0.7656389474868774
joy,0.6742280721664429
admiration,0.7244619131088257
approval,0.8948941230773926
approval,0.9904493689537048
neutral,0.39025068283081055
admiration,0.982319176197052
neutral,0.9741013050079346
neutral,0.9579700231552124
optimism,0.9408603310585022
neutral,0.5117430686950684
love,0.96068274974823
curiosity,0.638864278793335
admiration,0.3473069369792938
admiration,0.9784582257270813
approval,0.8852403163909912
realization,0.5251989960670471
joy,0.9348015189170837
neutral,0.5144888758659363
excitement,0.8556830883026123
neutral,0.3126826584339142
neutral,0.957243800163269
admiration,0.9673741459846497
admiration,0.3456718325614929
annoyance,0.5252790451049805
admiration,0.7754344940185547
neutral,0.995684027671814
neutral,0.9207474589347839
gratitude,0.7827974557876587
neutral,0.6409853100776672
sadness,0.3379959762096405
neutral,0.3659459352493286
approval,0.9879714846611023
admiration,0.9897717833518982
admiration,0.9876985549926758
neutral,0.7442285418510437
neutral,0.7402477264404297
surprise,0.9932118654251099
excitement,0.8829599618911743
admiration,0.9914616346359253
realization,0.9962553977966309
admiration,0.978050172328949
approval,0.9903310537338257
neutral,0.9690594673156738
approval,0.9661454558372498
neutral,0.8463741540908813
neutral,0.868000328540802
curiosity,0.8475646376609802
joy,0.815106213092804
nervousness,0.34669581055641174
admiration,0.8185327649116516
love,0.987122654914856
admiration,0.7351045608520508
approval,0.6670029163360596
neutral,0.9961349964141846
joy,0.602428138256073
optimism,0.7023473978042603
approval,0.6332414150238037
excitement,0.9891138076782227
gratitude,0.8935837745666504
neutral,0.7528625130653381
admiration,0.9934984445571899
excitement,0.9244565963745117
approval,0.6122308373451233
admiration,0.9747280478477478
neutral,0.9248130321502686
neutral,0.6684736609458923
approval,0.5298646092414856
admiration,0.9943408966064453
admiration,0.988512396812439
admiration,0.7883711457252502
excitement,0.41566595435142517
admiration,0.5850540399551392
amusement,0.9816255569458008
approval,0.9216780066490173
neutral,0.9962902069091797
excitement,0.6213746666908264
joy,0.9407867789268494
curiosity,0.869503378868103
joy,0.710108757019043
admiration,0.9685723781585693
gratitude,0.9959837198257446
joy,0.8816190361976624
admiration,0.9952248334884644
neutral,0.9860529899597168
annoyance,0.8421765565872192
admiration,0.9959115982055664
neutral,0.9968396425247192
annoyance,0.7337149977684021
admiration,0.963869035243988
fear,0.9349567890167236
surprise,0.9925016164779663
admiration,0.7168333530426025
admiration,0.6799489855766296
admiration,0.9911625385284424
amusement,0.9051511883735657
amusement,0.9757846593856812
admiration,0.9956235289573669
curiosity,0.9336430430412292
gratitude,0.5803421139717102
admiration,0.8741263151168823
approval,0.9568346738815308
admiration,0.466782808303833
neutral,0.9597223997116089
neutral,0.9455029368400574
realization,0.42248567938804626
realization,0.8830478191375732
admiration,0.480334997177124
admiration,0.9707159399986267
neutral,0.9645063877105713
admiration,0.5112547874450684
neutral,0.9441813230514526
neutral,0.9407689571380615
neutral,0.9816694855690002
gratitude,0.8725932240486145
admiration,0.6436822414398193
neutral,0.7451940774917603
joy,0.8155688643455505
neutral,0.9697863459587097
admiration,0.4730547070503235
neutral,0.9846277236938477
admiration,0.6589669585227966
approval,0.4607416093349457
excitement,0.7669398784637451
neutral,0.9134458303451538
neutral,0.930518627166748
neutral,0.9882530570030212
approval,0.44861871004104614
neutral,0.9933765530586243
neutral,0.7580069899559021
realization,0.9644723534584045
admiration,0.9927448034286499
approval,0.5373364686965942
realization,0.8688828945159912
approval,0.7671665549278259
approval,0.7678250074386597
approval,0.7929756045341492
admiration,0.9916513562202454
neutral,0.9301886558532715
neutral,0.5933569669723511
neutral,0.8441104888916016
excitement,0.4262552261352539
approval,0.8350281715393066
curiosity,0.4770931601524353
joy,0.7504349946975708
love,0.8252259492874146
neutral,0.44954389333724976
admiration,0.8574238419532776
excitement,0.9336839914321899
approval,0.9818239808082581
approval,0.9821861386299133
anger,0.9624712467193604
surprise,0.9214784502983093
neutral,0.5738167762756348
neutral,0.7454551458358765
neutral,0.9931191205978394
neutral,0.9181948304176331
admiration,0.9651159048080444
amusement,0.9927319884300232
neutral,0.985188364982605
gratitude,0.988556981086731
gratitude,0.9854656457901001
admiration,0.9851990342140198
approval,0.9715685248374939
admiration,0.8490180969238281
amusement,0.4571111798286438
admiration,0.6459963917732239
neutral,0.9512096047401428
amusement,0.6062473058700562
surprise,0.9545192122459412
admiration,0.7736601829528809
admiration,0.9526663422584534
neutral,0.9938240051269531
admiration,0.9669501781463623
joy,0.9241001605987549
approval,0.8759663105010986
gratitude,0.9955827593803406
neutral,0.6569000482559204
neutral,0.821355402469635
approval,0.7214229702949524
joy,0.8365643620491028
approval,0.5443600416183472
admiration,0.9926602244377136
gratitude,0.9897984266281128
surprise,0.9904680848121643
surprise,0.9522767663002014
neutral,0.8197683691978455
amusement,0.9893234372138977
admiration,0.9417471289634705
admiration,0.9417909979820251
joy,0.7936207056045532
neutral,0.9486587643623352
amusement,0.9308837056159973
realization,0.6803336143493652
approval,0.6035058498382568
excitement,0.9073159694671631
neutral,0.9796887040138245
neutral,0.9954171180725098
approval,0.3760201036930084
approval,0.856564998626709
admiration,0.915043294429779
admiration,0.9940874576568604
admiration,0.9917619228363037
excitement,0.6921736598014832
admiration,0.5900381803512573
admiration,0.971808671951294
approval,0.8027930855751038
neutral,0.6518059372901917
approval,0.5395046472549438
approval,0.9743629097938538
optimism,0.9322454929351807
admiration,0.9915621876716614
neutral,0.8025231957435608
neutral,0.9905288815498352
neutral,0.9754425883293152
approval,0.918675422668457
neutral,0.6782739758491516
joy,0.9724094867706299
neutral,0.9835159182548523
excitement,0.9583937525749207
approval,0.91884446144104
approval,0.91884446144104
confusion,0.9072113633155823
admiration,0.9926514029502869
admiration,0.9885492920875549
admiration,0.7330000996589661
admiration,0.9725766777992249
neutral,0.9170283675193787
approval,0.5375797748565674
optimism,0.563112735748291
admiration,0.9922502636909485
neutral,0.9575299620628357
neutral,0.9919201135635376
approval,0.706207275390625
joy,0.9512864947319031
love,0.989059567451477
joy,0.7899808883666992
neutral,0.4552012085914612
love,0.9888185858726501
joy,0.6000440716743469
amusement,0.7281361222267151
curiosity,0.8397945761680603
relief,0.47793009877204895
approval,0.633019745349884
amusement,0.975341260433197
confusion,0.41868865489959717
excitement,0.7582157850265503
admiration,0.5299955010414124
curiosity,0.7992158532142639
admiration,0.5198202133178711
neutral,0.509239137172699
neutral,0.9200741052627563
neutral,0.3842208683490753
optimism,0.8231929540634155
amusement,0.4018628001213074
admiration,0.9807290434837341
joy,0.8026360869407654
love,0.8419703841209412
amusement,0.81846684217453
neutral,0.9806427359580994
approval,0.5110058188438416
admiration,0.9865493178367615
admiration,0.9868600964546204
approval,0.8975605368614197
admiration,0.5332542657852173
admiration,0.9633204340934753
admiration,0.8744316101074219
joy,0.7263653874397278
surprise,0.46250495314598083
realization,0.8366324305534363
joy,0.9101768136024475
excitement,0.9154388308525085
neutral,0.9820027351379395
admiration,0.9932742118835449
joy,0.37080761790275574
admiration,0.9837257266044617
neutral,0.8676553964614868
admiration,0.7598400712013245
disapproval,0.6906093955039978
gratitude,0.7442377209663391
admiration,0.9490442872047424
approval,0.8552803993225098
approval,0.951904296875
surprise,0.9785912036895752
admiration,0.9572028517723083
neutral,0.9916871190071106
excitement,0.9903849363327026
gratitude,0.9570028781890869
admiration,0.9832362532615662
admiration,0.9941487312316895
surprise,0.800869345664978
admiration,0.5821852087974548
optimism,0.9892035126686096
admiration,0.9768933653831482
neutral,0.5812857747077942
joy,0.9576897025108337
love,0.9724694490432739
excitement,0.6562474370002747
neutral,0.978101372718811
neutral,0.6294456124305725
neutral,0.9562572240829468
curiosity,0.9337474703788757
approval,0.7854534983634949
neutral,0.9594812393188477
optimism,0.5653970241546631
realization,0.7429696917533875
realization,0.8984131813049316
gratitude,0.6177921891212463
gratitude,0.9920143485069275
admiration,0.60074782371521
approval,0.9936004877090454
admiration,0.7106928825378418
approval,0.8943939208984375
neutral,0.6542285680770874
love,0.9801263213157654
gratitude,0.9967560172080994
confusion,0.8437917232513428
admiration,0.9946039319038391
admiration,0.8530495762825012
excitement,0.9767093658447266
neutral,0.4649522006511688
realization,0.9893411993980408
gratitude,0.9745231866836548
admiration,0.9781774282455444
realization,0.7222424745559692
admiration,0.9054373502731323
neutral,0.7738842368125916
neutral,0.9557695984840393
admiration,0.9490998983383179
desire,0.7716091871261597
neutral,0.8101524114608765
realization,0.23335888981819153
approval,0.5913087129592896
neutral,0.8269633054733276
approval,0.994814932346344
approval,0.5699847936630249
approval,0.7697176337242126
excitement,0.9888259172439575
approval,0.7770992517471313
neutral,0.996846616268158
admiration,0.5675578713417053
gratitude,0.9813355207443237
admiration,0.9743012189865112
curiosity,0.880753219127655
neutral,0.9894472360610962
admiration,0.95435631275177
admiration,0.9907208681106567
admiration,0.9865390658378601
neutral,0.8366028070449829
amusement,0.9174383878707886
admiration,0.9605520963668823
realization,0.4911971390247345
neutral,0.7182940244674683
amusement,0.564604640007019
admiration,0.9484129548072815
realization,0.45077964663505554
realization,0.6457938551902771
surprise,0.6848727464675903
approval,0.567677915096283
excitement,0.9924643039703369
approval,0.6379716992378235
curiosity,0.8293914794921875
neutral,0.996278703212738
caring,0.9328934550285339
joy,0.8262837529182434
admiration,0.3928486406803131
neutral,0.5678439736366272
excitement,0.5933114886283875
curiosity,0.9942567944526672
admiration,0.4755733013153076
admiration,0.9945471286773682
admiration,0.9882407188415527
curiosity,0.9870316386222839
surprise,0.982738196849823
curiosity,0.9032922983169556
neutral,0.9700260758399963
love,0.9398122429847717
excitement,0.7921328544616699
admiration,0.9454185366630554
relief,0.829434335231781
admiration,0.9157519936561584
disappointment,0.4801456928253174
joy,0.9761629104614258
love,0.6587550640106201
neutral,0.9869338274002075
admiration,0.9329984784126282
joy,0.6738587617874146
neutral,0.7612814903259277
admiration,0.9853378534317017
approval,0.7714356184005737
admiration,0.9819058179855347
admiration,0.6225197315216064
approval,0.5634641647338867
approval,0.6552466750144958
neutral,0.8215272426605225
admiration,0.6063950061798096
love,0.9816447496414185
caring,0.7888402342796326
approval,0.9610642790794373
approval,0.9366524815559387
approval,0.9718688130378723
approval,0.8929365873336792
neutral,0.8454458117485046
love,0.9899071455001831
neutral,0.46175652742385864
neutral,0.9658594131469727
admiration,0.9705496430397034
approval,0.9336736798286438
neutral,0.9488427639007568
neutral,0.6199343800544739
neutral,0.8337252140045166
admiration,0.9867115020751953
amusement,0.5599153637886047
admiration,0.9896932244300842
gratitude,0.9570028781890869
joy,0.9383076429367065
surprise,0.8010963201522827
excitement,0.9922248125076294
admiration,0.9400532841682434
admiration,0.9361580610275269
realization,0.5826529860496521
amusement,0.7325705289840698
realization,0.9697582721710205
